measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Ukraine,Both,All Ages,Total cancers,Rate,1990,219.65578627396084,224.64251881101592,214.9362205719204
Deaths,Australasia,Both,All Ages,Total cancers,Number,2000,43977.01747184424,45278.55929678725,41619.068595885205
Deaths,Australasia,Both,All Ages,Total cancers,Percent,2000,0.283911793454103,0.29194904369680313,0.2689511137426867
Deaths,Australasia,Both,All Ages,Total cancers,Rate,2000,193.97622104067818,199.71713252678506,183.57565186477888
Deaths,Nepal,Both,All Ages,Total cancers,Number,2000,10758.865851154256,12457.472780808652,9258.442139827199
Deaths,Nepal,Both,All Ages,Total cancers,Percent,2000,0.06027552910949936,0.0665552750448994,0.05388124332423518
Deaths,Nepal,Both,All Ages,Total cancers,Rate,2000,44.84998376054288,51.93088747888153,38.59523720844857
Deaths,United States of America,Both,All Ages,Total cancers,Number,2000,595483.3680925256,610259.092084412,566375.4998419135
Deaths,United States of America,Both,All Ages,Total cancers,Percent,2000,0.2493266512898433,0.2555417541800717,0.2370337260471751
Deaths,United States of America,Both,All Ages,Total cancers,Rate,2000,212.1560546021654,217.42028106755035,201.7856382029455
Deaths,Mexico,Both,All Ages,Total cancers,Number,2019,105590.8214039832,120886.59138553373,91526.90198465707
Deaths,Mexico,Both,All Ages,Total cancers,Percent,2019,0.1429647510952164,0.15019788946590665,0.13527177571399746
Deaths,Mexico,Both,All Ages,Total cancers,Rate,2019,84.51310526551812,96.75558052406532,73.25658233552005
Deaths,Japan,Both,All Ages,Total cancers,Number,2019,437745.5250940664,473107.6117388004,370802.91182333475
Deaths,Japan,Both,All Ages,Total cancers,Percent,2019,0.31267112201050834,0.337714893899221,0.26523004092858093
Deaths,Japan,Both,All Ages,Total cancers,Rate,2019,342.5549478497883,370.22732152817963,290.16943598657457
Deaths,Nepal,Both,All Ages,Total cancers,Number,2019,21551.20811287548,25271.289911063297,17347.31471710553
Deaths,Nepal,Both,All Ages,Total cancers,Percent,2019,0.11133766348445542,0.12162199350578794,0.10052872506868624
Deaths,Nepal,Both,All Ages,Total cancers,Rate,2019,70.85394914010885,83.08446935713421,57.03280058573295
Deaths,Iraq,Both,All Ages,Total cancers,Number,2019,24381.343741622426,29796.881054139805,19130.642374791943
Deaths,Iraq,Both,All Ages,Total cancers,Percent,2019,0.13552487812366548,0.1449916630874037,0.12569931761808817
Deaths,Iraq,Both,All Ages,Total cancers,Rate,2019,57.88613246779435,70.7436891955436,45.419928878272565
Deaths,Poland,Both,All Ages,Total cancers,Number,1990,83312.2165615669,85315.0780791109,80935.03879860947
Deaths,Poland,Both,All Ages,Total cancers,Percent,1990,0.2165634736374152,0.22166875785542164,0.21024814479757742
Deaths,Poland,Both,All Ages,Total cancers,Rate,1990,218.33596740112623,223.5848579606558,212.1061078681468
Deaths,Australasia,Both,All Ages,Total cancers,Number,2019,63265.34941403407,66412.71909177063,57440.78246966547
Deaths,Australasia,Both,All Ages,Total cancers,Percent,2019,0.30808187327270536,0.32296187756317574,0.2809300885465762
Deaths,Australasia,Both,All Ages,Total cancers,Rate,2019,217.67763220472918,228.50681414189054,197.63699459170374
Deaths,United Kingdom,Both,All Ages,Total cancers,Number,2019,193721.4818738332,201207.8888859479,179331.80732236404
Deaths,United Kingdom,Both,All Ages,Total cancers,Percent,2019,0.3115413726053459,0.3228054603630171,0.2894269217978441
Deaths,United Kingdom,Both,All Ages,Total cancers,Rate,2019,288.18832765066975,299.32542559181957,266.781634885816
Deaths,Ukraine,Both,All Ages,Total cancers,Number,2019,99052.96065355199,114915.8852763088,85058.54261714616
Deaths,Ukraine,Both,All Ages,Total cancers,Percent,2019,0.14166926080996337,0.1478654380043592,0.1361061341601926
Deaths,Ukraine,Both,All Ages,Total cancers,Rate,2019,224.90348326271544,260.9208519395595,193.12862926687603
Deaths,Kenya,Both,All Ages,Total cancers,Number,2019,23224.784181685412,27980.671226847695,19365.59746257527
Deaths,Kenya,Both,All Ages,Total cancers,Percent,2019,0.07898299895992057,0.09237606693069896,0.06915530501705189
Deaths,Kenya,Both,All Ages,Total cancers,Rate,2019,46.2389872777498,55.70763933734952,38.55560541243575
Deaths,Congo,Both,All Ages,Total cancers,Number,2019,3354.090617010284,4211.678415330298,2642.679289486296
Deaths,Congo,Both,All Ages,Total cancers,Percent,2019,0.09375547096292874,0.10427733843237642,0.08339955534978018
Deaths,Congo,Both,All Ages,Total cancers,Rate,2019,63.695186698838874,79.98103617696935,50.18527223901425
Deaths,Latvia,Both,All Ages,Total cancers,Number,2019,5557.025039048276,6552.546587463805,4732.486425743406
Deaths,Latvia,Both,All Ages,Total cancers,Percent,2019,0.20253273897500557,0.21225333776706873,0.18921761242355936
Deaths,Latvia,Both,All Ages,Total cancers,Rate,2019,290.13982060379954,342.1173520050198,247.08954034338305
Deaths,India,Both,All Ages,Total cancers,Number,2019,929554.7579735444,1074609.4183269462,810196.9753844
Deaths,India,Both,All Ages,Total cancers,Percent,2019,0.0989360541128543,0.10643842578879431,0.09225188823464195
Deaths,India,Both,All Ages,Total cancers,Rate,2019,66.84044731465202,77.27072944696317,58.257921637374515
Deaths,Poland,Both,All Ages,Total cancers,Number,2000,95731.89708180793,97517.04492264803,92385.9171754323
Deaths,Poland,Both,All Ages,Total cancers,Percent,2000,0.2616489242271945,0.26617709240557674,0.2527246875023818
Deaths,Poland,Both,All Ages,Total cancers,Rate,2000,250.00313056904736,254.66503075428278,241.26512916184473
Deaths,Italy,Both,All Ages,Total cancers,Number,2019,189150.08648924515,198465.0442926078,169558.74509507968
Deaths,Italy,Both,All Ages,Total cancers,Percent,2019,0.2944695152429152,0.3087109004080145,0.2637965178561124
Deaths,Italy,Both,All Ages,Total cancers,Rate,2019,313.613240087105,329.05755815329496,281.1305478170902
Deaths,Poland,Both,All Ages,Total cancers,Number,2019,121239.36194454956,141591.04075151007,102369.33436358551
Deaths,Poland,Both,All Ages,Total cancers,Percent,2019,0.29827334378467407,0.309573937430355,0.2809283119547237
Deaths,Poland,Both,All Ages,Total cancers,Rate,2019,315.4445502934382,368.3962160397028,266.3478933263354
Deaths,United States of America,Both,All Ages,Total cancers,Number,2019,763146.2348223941,796160.2363678355,715792.7234904887
Deaths,United States of America,Both,All Ages,Total cancers,Percent,2019,0.2590043497790934,0.26977737481339015,0.24286118315629238
Deaths,United States of America,Both,All Ages,Total cancers,Rate,2019,232.68162389549715,242.747521020272,218.24364148649514
Deaths,Argentina,Both,All Ages,Total cancers,Number,2019,84669.0039029978,88255.44320195881,80375.56855595551
Deaths,Argentina,Both,All Ages,Total cancers,Percent,2019,0.24273047817160875,0.25240703439537643,0.23137804312416035
Deaths,Argentina,Both,All Ages,Total cancers,Rate,2019,187.67254847765133,195.62204796588816,178.15596134233326
Deaths,Tajikistan,Both,All Ages,Total cancers,Number,2019,5360.601713759861,6619.70209485248,4394.346271922932
Deaths,Tajikistan,Both,All Ages,Total cancers,Percent,2019,0.10996679587604584,0.12121246042458886,0.10342727313064921
Deaths,Tajikistan,Both,All Ages,Total cancers,Rate,2019,56.472483092174976,69.7367636299527,46.293244451521296
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Number,1990,13066081.998845482,14593029.299481083,11541007.490093967
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Percent,1990,0.024377214238465197,0.027662962335675945,0.021419600006199545
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Rate,1990,1527.1507039700234,1705.6187899116858,1348.9015080861752
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Number,1990,122595.56276911759,132623.96526490618,114075.80635889922
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Percent,1990,0.046577514070568746,0.05187548715433886,0.04250112499027583
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Rate,1990,2280.5757158953093,2467.128399243169,2122.087519947475
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Number,1990,5698755.845447879,5802681.631536122,5528243.176067824
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Percent,1990,0.18564085274046435,0.20858278882770526,0.16361890962149636
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Rate,1990,4527.614361323011,4610.182538371823,4392.1434565132595
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Number,1990,3289469.7242538594,3357382.7170059877,3217933.339625855
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Percent,1990,0.1527372905311902,0.16497788811391725,0.1410291558054782
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Rate,1990,6246.234499207622,6375.191599844557,6110.397093464846
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Number,1990,1467996.5897475749,1509640.7726569716,1427279.7915119918
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Percent,1990,0.05360731423529596,0.058167786648117795,0.04927916132956084
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Rate,1990,1717.2022475999481,1765.9159060586353,1669.5734057255684
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Number,1990,12626373.183312196,12912519.42466818,12230390.965657797
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Percent,1990,0.1516790628046698,0.16722120678093838,0.1366528075852769
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Rate,1990,4978.744282877979,5091.5754928014285,4822.603309247177
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Number,1990,3459064.532472524,3522243.0219046935,3378021.083732545
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Percent,1990,0.19073919244465717,0.21179205454215047,0.1698991708850341
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Rate,1990,6090.090904693433,6201.324083563351,5947.404358830248
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Number,2000,6855683.180571749,7035888.37176365,6515227.519217527
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Percent,2000,0.20460765388753654,0.2302685655012521,0.1788335039679017
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Rate,2000,5313.20842988703,5452.868871557317,5049.352612419227
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Number,1990,2180852.292601812,2221663.202679486,2142573.538657054
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Percent,1990,0.1571910306766884,0.17051447998134514,0.14352333599210812
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Rate,1990,5715.350217723539,5822.303194130596,5615.033251996637
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Number,2000,112028.47314611953,122940.12623905022,103516.35841299851
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Percent,2000,0.04503740731957999,0.05027388526384519,0.0409061910656837
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Rate,2000,1762.2544022994346,1933.8992365042266,1628.3553029003483
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Number,1990,235863.5976838962,265963.48758837266,204684.81497015635
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Percent,1990,0.017048219135099,0.019354379218113008,0.014938649337483253
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Rate,1990,1016.9398174186923,1146.7172686420208,882.5106561933067
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Number,2000,3174564.826090724,3233768.857017065,3114078.28558496
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Percent,2000,0.12971641056412633,0.13849739623134796,0.12084237285825018
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Rate,2000,6391.1032716891095,6510.294120349918,6269.330446720339
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Number,1990,281052.2500395459,340494.73721811885,231031.5058007759
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Percent,1990,0.03587427317136321,0.04308023127577812,0.03006776479417222
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Rate,1990,1597.194637758825,1935.0009416162254,1312.9312509201598
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Number,2000,2385746.842715712,2422141.921947691,2325842.6742369398
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Percent,2000,0.18809589985725989,0.20623707390556373,0.1707643813847468
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Rate,2000,6230.359969932041,6325.405446128203,6073.920683650774
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Number,1990,150507.35002081023,155362.6650184254,146433.7197258027
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Percent,1990,0.1310463786035833,0.14107669449846738,0.1206753490615158
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Rate,1990,5660.974683791772,5843.595766945076,5507.75480470961
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Number,2000,3555912.88120276,3635754.186638369,3439770.5304391
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Percent,2000,0.20341849120940167,0.22758287343694925,0.18038005940491586
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Rate,2000,6275.518721051402,6416.42363737344,6070.549274140275
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Number,1990,907626.6720476538,928096.7442000046,882674.5796854703
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Percent,1990,0.15847008551352693,0.17588321767724563,0.14118837658978775
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Rate,1990,4476.015979194044,4576.965381487915,4352.963222408613
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Number,1990,54052.56748152925,67053.4550717598,41648.34485515993
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Percent,1990,0.028257990388594213,0.034160811104735275,0.022242194968023724
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Rate,1990,2210.909608912625,2742.6842985692447,1703.5402780274128
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Number,1990,1456487.2240947695,1487684.125687547,1426066.2376532871
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Percent,1990,0.1383204466042089,0.149992308773909,0.1260583286020196
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Rate,1990,4397.509712304007,4491.701185787952,4305.660926320022
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Number,1990,348440.509040777,426153.3673179821,284813.84664700384
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Percent,1990,0.022489820173145093,0.026768931577895956,0.018508224352761452
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Rate,1990,1783.5293300031738,2181.310754549184,1457.8495780653104
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Number,2000,13449941.23579388,13775276.276801413,13031284.017479727
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Percent,2000,0.15267197227427445,0.16876159112463163,0.13664240971305305
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Rate,2000,4791.882729415931,4907.791590053109,4642.725475951808
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Number,1990,3651241.725346073,3715728.061516175,3551979.4727487154
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Percent,1990,0.18356898529998983,0.2020833533737978,0.16532925392573364
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Rate,1990,6352.944763583256,6465.147176491344,6180.234311825891
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Number,2000,16522997.44993806,18119244.81169512,15066844.623121526
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Percent,2000,0.03195055327718223,0.03561967108541631,0.028552653712886254
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Rate,2000,1601.0730865378314,1755.7489374607403,1459.972350550567
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Number,2000,1622354.0381098024,1653949.5103607692,1580741.4352618186
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Percent,2000,0.14915479891096664,0.16254674162754706,0.13503456162896596
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Rate,2000,4407.684688360423,4493.524693680325,4294.629690433109
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Number,2000,64121.83724714259,80772.33726088802,47971.786143861566
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Percent,2000,0.02545198756489752,0.03064555338357169,0.01968110077844493
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Rate,2000,2014.500934740808,2537.6058437955903,1507.1185133938407
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Number,2000,364250.87292687164,423154.9066782895,311349.59010988026
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Percent,2000,0.03110066812888104,0.03488033582230641,0.027242322894319226
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Rate,2000,1518.4356754277303,1763.9861817478861,1297.9085577855483
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Number,2000,399218.65080274566,508377.1871408685,316167.5759292377
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Percent,2000,0.04177235881894296,0.05068814182919298,0.03495757242739615
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Rate,2000,1483.2615693502414,1888.8304514435283,1174.6926500239495
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Number,2000,331080.0733222548,380044.2450100867,288394.61766209645
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Percent,2000,0.015735088920435375,0.018164948155876565,0.013110289969804583
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Rate,2000,1065.681566454443,1223.287594086446,928.2854894381658
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Number,2000,137963.41123145568,141671.44034965007,133726.99220329855
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Percent,2000,0.13169134846475639,0.14178574882006195,0.12169228670439053
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Rate,2000,5786.069742646769,5941.581373550449,5608.397882135368
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Number,2000,996930.3328366505,1024521.4781275981,959571.6181124744
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Percent,2000,0.16683922997882572,0.1875610376529155,0.14751360583987022
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Rate,2000,4397.314545678056,4519.0150703020645,4232.530694436399
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Number,2019,2846053.54176214,3248010.965670628,2479461.9504499007
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Percent,2019,0.08391359047209038,0.09487034797458975,0.0732799533572017
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Rate,2019,2277.9330567568745,2599.6529716826713,1984.5193553188394
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Number,2019,780145.191669387,983815.123685841,609213.854048719
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Percent,2019,0.07575413660278324,0.08950782411865316,0.062284905804705235
DALYs (Disability-Adjusted Life Years),Iraq,Both,All Ages,Total cancers,Rate,2019,1852.2189911950222,2335.7716940054297,1446.394186899439
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Number,2019,627535.1109632843,748979.633050055,497034.28176091536
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Percent,2019,0.06754790337718952,0.07761766167464142,0.05645636449560862
DALYs (Disability-Adjusted Life Years),Nepal,Both,All Ages,Total cancers,Rate,2019,2063.1484139054382,2462.4218071283503,1634.1005820336634
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Number,2019,121304.98923504839,144003.31402930422,102438.53919525804
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Percent,2019,0.1577930100940524,0.17487987449280765,0.1399104505507702
DALYs (Disability-Adjusted Life Years),Latvia,Both,All Ages,Total cancers,Rate,2019,6333.498151923135,7518.608500992216,5348.455185315798
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Number,2000,3418046.012971518,3491370.6694003115,3299286.4422670673
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Percent,2000,0.18096071223968524,0.20157735129151358,0.16077838764709335
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Rate,2000,5739.046071227172,5862.161318887613,5539.6436509304785
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Number,2019,16472184.616002943,17101056.30854747,15784189.87452325
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Percent,2019,0.14883241339355904,0.16587872278308827,0.13143152685472195
DALYs (Disability-Adjusted Life Years),United States of America,Both,All Ages,Total cancers,Rate,2019,5022.333192078158,5214.074800653644,4812.565094727443
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Number,2019,1308658.7572499565,1373833.7537494036,1233430.469080928
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Percent,2019,0.17522501513215216,0.19974001847080902,0.1515981781020338
DALYs (Disability-Adjusted Life Years),Australasia,Both,All Ages,Total cancers,Rate,2019,4502.713448682262,4726.9616200486325,4243.874830147482
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Number,2019,105540.91467104616,137252.65305451027,79276.66586161226
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Percent,2019,0.05097665505643408,0.06023005316138226,0.04188947040437378
DALYs (Disability-Adjusted Life Years),Congo,Both,All Ages,Total cancers,Rate,2019,2004.2536210099909,2606.469043168125,1505.4876595486364
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Number,2019,7328631.120846418,7750708.528202581,6589410.317554636
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Percent,2019,0.20116732619401356,0.23004807777953715,0.17125784577116226
DALYs (Disability-Adjusted Life Years),Japan,Both,All Ages,Total cancers,Rate,2019,5734.973192181482,6065.267155173792,5156.500702561683
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Number,2019,3710945.666268515,3836201.929465361,3521245.7301623677
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Percent,2019,0.18904969950116904,0.21423922389366126,0.16521192933021633
DALYs (Disability-Adjusted Life Years),United Kingdom,Both,All Ages,Total cancers,Rate,2019,5520.560834140921,5706.897386335891,5238.355129264704
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Number,2000,1816571.286961381,1852772.8511052532,1763547.6909118176
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Percent,2000,0.06983582105517433,0.07641314633596782,0.06352097433499725
DALYs (Disability-Adjusted Life Years),Mexico,Both,All Ages,Total cancers,Rate,2000,1795.4057957347522,1831.1855631158016,1742.999995675386
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Number,2019,27148386.098744083,31253748.166241962,23679169.463793084
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Percent,2019,0.05811377124130657,0.06665036582958828,0.05101264340342889
DALYs (Disability-Adjusted Life Years),India,Both,All Ages,Total cancers,Rate,2019,1952.1284304615215,2247.3280780631017,1702.6713761863432
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Number,2019,3570643.4913040907,3714531.487946391,3317432.360732262
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Percent,2019,0.1983200055136835,0.2256589196647995,0.17260882568452238
DALYs (Disability-Adjusted Life Years),Italy,Both,All Ages,Total cancers,Rate,2019,5920.172151586506,6158.7402731992925,5500.344888704104
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Number,2019,1965954.3884434155,2044555.052180516,1884875.5109856073
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Percent,2019,0.15666265075281058,0.17323357762260483,0.13892528373060237
DALYs (Disability-Adjusted Life Years),Argentina,Both,All Ages,Total cancers,Rate,2019,4357.623844172043,4531.845651392965,4177.908967903418
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Number,2019,179948.48299933455,221930.62083487862,148762.92359644524
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Percent,2019,0.06703498711099515,0.0767560192317545,0.05827676244744216
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,All Ages,Total cancers,Rate,2019,1895.7083936226318,2337.9788131924215,1567.176995444114
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Number,2019,740349.1063971817,896455.3789794878,610696.6344464486
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Percent,2019,0.04189514788807345,0.04993989044174225,0.03567512605066401
DALYs (Disability-Adjusted Life Years),Kenya,Both,All Ages,Total cancers,Rate,2019,1473.985404729321,1784.7825210961705,1215.856030774309
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Number,2019,2682112.1615617354,3122157.3274767273,2288192.4232759764
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Percent,2019,0.12436005786763561,0.1355810935154969,0.11373078943891607
DALYs (Disability-Adjusted Life Years),Ukraine,Both,All Ages,Total cancers,Rate,2019,6089.836827253816,7088.97597417293,5195.427203534746
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Number,2019,2681979.91997491,3140881.4076622287,2254408.172806615
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Percent,2019,0.21218138036961792,0.23758554834174556,0.18575196201392127
DALYs (Disability-Adjusted Life Years),Poland,Both,All Ages,Total cancers,Rate,2019,6978.063363113505,8172.04831231442,5865.593160858801
YLDs (Years Lived with Disability),Japan,Both,All Ages,Total cancers,Number,1990,191973.66996613497,246715.12951721545,142267.49225584563
YLDs (Years Lived with Disability),Japan,Both,All Ages,Total cancers,Percent,1990,0.013709853529791718,0.014843551549692805,0.012569817088186035
YLDs (Years Lived with Disability),Japan,Both,All Ages,Total cancers,Rate,1990,152.5214921830442,196.01312880426104,113.03034531677723
YLDs (Years Lived with Disability),Nepal,Both,All Ages,Total cancers,Number,1990,3849.0518272309237,5265.328924191248,2668.740777368064
YLDs (Years Lived with Disability),Nepal,Both,All Ages,Total cancers,Percent,1990,0.0020321138489985805,0.00254343476325017,0.0016286979473249248
